STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1420;19640903;-999;-999;-999;    5;   0.0;   0;   11.700;   0;   0.0;  11.1; 1003.80;   16.0;   61.00;   25.3;    6.5;    1.9;eor
       1420;19640904;-999;-999;-999;    5;   0.0;   0;    9.600;   0;   2.7;  14.0; 1001.20;   20.0;   62.00;   28.4;   10.1;    7.7;eor
       1420;19640905;-999;-999;-999;    5;   0.0;   1;    2.500;   0;   6.3;  15.9; 1000.30;   20.1;   68.00;   26.9;   12.4;    9.9;eor
       1420;19640906;-999;-999;-999;    5;   4.8;   1;    0.000;   0;   6.7;  16.7;  996.30;   15.8;   90.00;   20.1;   14.5;   13.4;eor
       1420;19640907;-999;-999;-999;    5;   0.2;   1;    0.200;   0;   7.0;  13.2; 1004.80;   14.8;   77.00;   17.7;   13.7;   12.4;eor
       1420;19640908;-999;-999;-999;    5;   0.1;   1;    1.600;   0;   6.7;  14.8; 1005.20;   15.1;   85.00;   19.7;   10.7;    8.4;eor
       1420;19640909;-999;-999;-999;    5;   0.0;   1;    6.200;   0;   5.3;  14.5; 1006.30;   18.2;   71.00;   23.5;   12.4;    9.0;eor
       1420;19640910;-999;-999;-999;    5;   0.0;   0;    4.500;   0;   4.7;  16.0; 1005.80;   18.5;   74.00;   24.6;   14.8;   12.4;eor
       1420;19640911;-999;-999;-999;    5;   0.6;   1;   10.000;   0;   5.0;  16.9; 1003.80;   21.6;   70.00;   27.4;   11.7;    7.9;eor
       1420;19640912;-999;-999;-999;    5;   0.0;   0;    9.100;   0;   1.0;  14.9; 1006.60;   17.2;   71.00;   22.7;   14.1;   15.6;eor
       1420;19640913;-999;-999;-999;    5;   0.0;   0;   12.000;   0;   1.3;   8.4; 1010.20;   12.5;   59.00;   21.1;    5.0;    1.3;eor
       1420;19640914;-999;-999;-999;    5;   0.0;   0;   10.900;   0;   1.3;  14.8; 1002.20;   19.0;   67.00;   27.6;    7.9;    4.6;eor
       1420;19640915;-999;-999;-999;    5;   3.1;   1;    6.800;   0;   5.3;  18.7; 1001.00;   22.7;   67.00;   29.2;   16.5;   12.4;eor
       1420;19640916;-999;-999;-999;    5;  14.4;   1;    0.100;   0;   8.0;  18.3;  996.60;   17.2;   89.00;   20.8;   15.0;   12.0;eor
       1420;19640917;-999;-999;-999;    5;   3.4;   1;    6.800;   0;   4.7;  12.9; 1000.60;   13.0;   84.00;   19.4;   11.4;   10.9;eor
       1420;19640918;-999;-999;-999;    5;   0.3;   1;    4.200;   0;   6.0;  11.9; 1004.20;   12.9;   79.00;   17.0;   10.0;    8.4;eor
       1420;19640919;-999;-999;-999;    5;   0.2;   1;    0.900;   0;   7.0;  13.3; 1003.80;   14.2;   82.00;   18.4;    9.2;    6.2;eor
       1420;19640920;-999;-999;-999;    5;   2.3;   1;    4.100;   0;   6.3;  11.5; 1002.60;   11.9;   81.00;   17.7;    9.7;    3.5;eor
       1420;19640921;-999;-999;-999;    5;   0.0;   1;    4.700;   0;   4.7;   9.1; 1011.10;    9.6;   75.00;   15.4;    6.8;    4.1;eor
       1420;19640922;-999;-999;-999;    5;   0.0;   0;    9.900;   0;   2.3;   8.3; 1016.70;    8.3;   75.00;   15.7;    3.7;    0.9;eor
       1420;19640923;-999;-999;-999;    5;   0.0;   0;   10.400;   0;   0.7;   8.1; 1014.20;   10.4;   68.00;   18.2;    2.0;   -0.1;eor
       1420;19640924;-999;-999;-999;    5;   0.0;   0;   10.700;   0;   0.0;   8.5; 1009.40;   11.0;   68.00;   21.0;    0.6;   -1.8;eor
       1420;19640925;-999;-999;-999;    5;   0.0;   0;   10.200;   0;   0.0;  10.8; 1009.60;   12.8;   73.00;   22.8;    5.5;    1.6;eor
       1420;19640926;-999;-999;-999;    5;   2.4;   1;    6.500;   0;   6.0;  12.1; 1007.60;   15.4;   72.00;   23.9;    6.7;    2.7;eor
       1420;19640927;-999;-999;-999;    5;   2.1;   1;    1.300;   0;   5.3;  14.3; 1006.00;   13.0;   89.00;   18.9;    9.6;   11.4;eor
       1420;19640928;-999;-999;-999;    5;   0.0;   0;    9.400;   0;   1.0;  10.1; 1011.10;    9.6;   83.00;   18.0;    3.8;    2.2;eor
       1420;19640929;-999;-999;-999;    5;   0.0;   0;    6.000;   0;   3.3;  11.9; 1009.40;   11.7;   86.00;   19.2;    5.4;    2.9;eor
       1420;19640930;-999;-999;-999;    5;   0.0;   1;    0.200;   0;   8.0;  11.9; 1010.20;   11.3;   89.00;   14.4;    6.0;    3.9;eor
       1420;19641001;-999;-999;-999;    5;   0.0;   0;    8.800;   0;   0.7;  11.1; 1009.90;   11.6;   80.00;   18.6;    5.4;    2.6;eor
       1420;19641002;-999;-999;-999;    5;   0.0;   0;    9.600;   0;   0.7;  10.1; 1008.80;   12.5;   72.00;   19.1;    4.9;    2.1;eor
       1420;19641003;-999;-999;-999;    5;   0.0;   0;    9.600;   0;   0.0;   9.5; 1013.20;   12.2;   67.00;   19.6;    5.8;    3.1;eor
       1420;19641004;-999;-999;-999;    5;   0.0;   0;   10.000;   0;   0.0;   9.3; 1013.40;   11.3;   70.00;   18.7;    5.1;    1.5;eor
       1420;19641005;-999;-999;-999;    5;   0.0;   0;    1.000;   0;   5.3;  10.5; 1012.00;   11.7;   78.00;   15.7;    4.9;    2.4;eor
       1420;19641006;-999;-999;-999;    5;   0.1;   1;    3.100;   0;   2.7;  12.8; 1009.80;   12.3;   90.00;   16.2;    6.2;    2.6;eor
       1420;19641007;-999;-999;-999;    5;  15.8;   1;    3.800;   0;   7.7;  14.5;  992.00;   16.6;   79.00;   21.7;   11.6;    7.7;eor
       1420;19641008;-999;-999;-999;    5;   8.0;   1;    4.100;   0;   4.7;  10.8;  979.10;    9.4;   90.00;   16.8;    8.2;    8.3;eor
       1420;19641009;-999;-999;-999;    5;   5.4;   1;    1.400;   0;   6.0;   9.6;  978.30;    7.6;   92.00;   11.4;    4.5;    3.4;eor
       1420;19641010;-999;-999;-999;    5;   2.9;   1;    3.700;   0;   6.0;   8.1;  979.10;   10.0;   65.00;   12.7;    7.3;    5.9;eor
       1420;19641011;-999;-999;-999;    5;   6.2;   1;    2.000;   0;   6.7;   9.6;  985.60;    8.7;   84.00;   12.2;    5.4;    5.0;eor
       1420;19641012;-999;-999;-999;    5;   0.0;   0;    3.300;   0;   4.3;   8.8;  989.50;    6.9;   82.00;   12.5;    2.9;    6.2;eor
       1420;19641013;-999;-999;-999;    5;   0.0;   0;    1.500;   0;   7.0;   8.1;  988.70;    5.5;   89.00;   10.4;    0.4;   -1.2;eor
       1420;19641014;-999;-999;-999;    5;   0.3;   1;    7.100;   0;   2.7;   7.5;  993.20;    5.3;   84.00;   12.6;    0.0;   -2.4;eor
       1420;19641015;-999;-999;-999;    5;   6.8;   1;    0.600;   0;   7.7;   9.1;  990.20;    7.6;   86.00;   11.8;    3.1;    1.2;eor
       1420;19641016;-999;-999;-999;    5;   2.5;   1;    1.500;   0;   7.3;   9.9;  995.90;    9.7;   81.00;   12.4;    7.0;    5.5;eor
       1420;19641017;-999;-999;-999;    5;   1.0;   1;    0.000;   0;   8.0;   9.6; 1006.30;    7.4;   93.00;    9.8;    5.6;    6.6;eor
       1420;19641018;-999;-999;-999;    5;   0.0;   1;    0.800;   0;   7.0;   9.1; 1013.40;    8.4;   80.00;   12.0;    6.0;    2.6;eor
       1420;19641019;-999;-999;-999;    5;   0.0;   0;    3.400;   0;   6.7;   8.3; 1019.00;    7.2;   82.00;   11.7;    0.0;   -2.6;eor
       1420;19641020;-999;-999;-999;    5;   0.0;   0;    1.300;   0;   2.3;   7.3; 1017.60;    4.7;   85.00;    8.7;    2.0;    0.2;eor
       1420;19641021;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   6.0;   6.5; 1010.20;    3.1;   83.00;    6.7;    0.9;    0.5;eor
       1420;19641022;-999;-999;-999;    5;   0.2;   1;    0.000;   0;   7.7;   7.2; 1001.10;    4.2;   91.00;    6.4;   -2.2;   -4.8;eor
       1420;19641023;-999;-999;-999;    5;   4.6;   1;    0.800;   0;   7.3;   8.0;  985.20;    5.2;   88.00;    7.3;    3.8;    4.0;eor
       1420;19641024;-999;-999;-999;    5;   0.0;   0;    2.300;   0;   4.3;   6.8;  997.10;    3.2;   84.00;    8.1;   -0.5;   -2.1;eor
       1420;19641025;-999;-999;-999;    5;   0.0;   0;    6.500;   0;   5.0;   6.5; 1010.40;    2.5;   85.00;    9.6;   -1.5;   -4.9;eor
       1420;19641026;-999;-999;-999;    5;   0.0;   1;    7.400;   0;   0.7;   6.1; 1016.20;    4.8;   75.00;   10.5;   -2.6;   -5.6;eor
       1420;19641027;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.7;   7.5; 1013.50;    5.4;   83.00;    7.4;    2.4;    1.3;eor
       1420;19641028;-999;-999;-999;    5;   0.0;   0;    0.100;   0;   5.0;   9.7; 1012.80;    8.9;   84.00;   11.6;    5.0;    4.8;eor
       1420;19641029;-999;-999;-999;    5;   0.0;   1;    5.300;   0;   1.0;   9.1; 1014.60;    6.7;   90.00;   13.9;    1.5;   -1.6;eor
       1420;19641030;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.3;  10.4; 1015.10;    8.8;   92.00;   10.5;    5.0;    1.6;eor
       1420;19641031;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   9.7; 1013.10;    8.4;   87.00;   10.0;    7.8;    7.1;eor
       1420;19641101;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   9.6; 1014.00;    8.6;   87.00;   10.0;    6.7;    5.9;eor
       1420;19641102;-999;-999;-999;    5;   7.0;   1;    0.000;   0;   8.0;   9.1; 1010.40;    6.2;   95.00;    8.8;    5.6;    4.7;eor
       1420;19641103;-999;-999;-999;    5;   0.1;   1;    0.200;   0;   5.0;   8.9; 1009.40;    6.0;   92.00;    8.6;    5.0;    4.5;eor
       1420;19641104;-999;-999;-999;    5;   0.0;   0;    1.600;   0;   5.7;   6.4; 1008.40;    3.0;   85.00;    5.1;    1.1;   -1.1;eor
       1420;19641105;-999;-999;-999;    5;   0.0;   0;    1.500;   0;   7.7;   6.3; 1006.60;    2.1;   85.00;    4.4;    0.9;    2.3;eor
       1420;19641106;-999;-999;-999;    5;   0.0;   0;    1.900;   0;   7.0;   5.6; 1009.20;    1.0;   83.00;    5.6;   -1.3;   -0.3;eor
       1420;19641107;-999;-999;-999;    5;   0.0;   0;    7.200;   0;   1.0;   5.7; 1012.60;    2.8;   78.00;    6.9;   -2.3;   -5.1;eor
       1420;19641108;-999;-999;-999;    5;   0.0;   0;    7.800;   0;   0.3;   6.0; 1008.80;    3.8;   74.00;    9.3;   -0.4;   -3.5;eor
       1420;19641109;-999;-999;-999;    5;   0.0;   0;    7.300;   0;   0.7;   5.2; 1004.80;    3.6;   66.00;    8.1;   -0.1;   -3.5;eor
       1420;19641110;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   6.1; 1004.80;    3.3;   80.00;    3.7;    0.1;   -3.3;eor
       1420;19641111;-999;-999;-999;    5;   0.0;   0;    2.200;   0;   5.7;   7.2; 1006.00;    5.9;   79.00;    8.5;    2.1;    2.0;eor
       1420;19641112;-999;-999;-999;    5;   3.7;   1;    0.000;   0;   8.0;   8.7; 1006.30;    7.2;   87.00;    8.8;    4.6;    1.9;eor
       1420;19641113;-999;-999;-999;    5;   9.8;   1;    5.400;   0;   4.0;   8.9; 1005.50;    7.9;   85.00;   11.6;    3.7;    0.0;eor
       1420;19641114;-999;-999;-999;    5;  32.0;   1;    0.000;   0;   8.0;  12.7;  994.60;   12.6;   89.00;   13.8;    7.4;    6.9;eor
       1420;19641115;-999;-999;-999;    5;  21.2;   1;    1.100;   0;   6.7;  10.5;  995.00;    9.2;   86.00;   14.1;    7.6;   10.9;eor
       1420;19641116;-999;-999;-999;    5;  31.8;   1;    0.000;   0;   7.7;  10.3;  994.80;    8.8;   90.00;   12.1;    5.4;    4.0;eor
       1420;19641117;-999;-999;-999;    5;   9.9;   1;    0.000;   0;   7.0;   9.1; 1002.60;    9.0;   80.00;    9.8;    6.4;    5.6;eor
       1420;19641118;-999;-999;-999;    5;   0.3;   1;    0.000;   0;   5.3;   8.7; 1009.90;    7.6;   79.00;   10.6;    4.2;    6.2;eor
       1420;19641119;-999;-999;-999;    5;   0.4;   1;    0.000;   0;   7.3;   8.7; 1012.80;    6.7;   92.00;    8.9;    0.1;   -2.1;eor
       1420;19641120;-999;-999;-999;    5;   0.0;   1;    0.100;   0;   8.0;  10.4; 1013.10;    9.8;   85.00;   11.7;    8.5;    8.1;eor
       1420;19641121;-999;-999;-999;    5;   3.8;   1;    0.000;   0;   7.7;  10.0; 1011.40;    9.0;   88.00;    9.6;    8.0;    6.3;eor
       1420;19641122;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.7;   8.7; 1012.30;    8.0;   80.00;   10.5;    7.1;    5.8;eor
       1420;19641123;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.3;   8.0; 1009.60;    4.9;   94.00;    7.4;    3.2;    1.6;eor
       1420;19641124;-999;-999;-999;    5;   0.4;   1;    0.000;   0;   8.0;   9.2; 1011.90;    7.8;   88.00;    8.8;    5.5;    3.9;eor
       1420;19641125;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;  10.5; 1013.80;    9.7;   88.00;   10.7;    8.0;    7.5;eor
       1420;19641126;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.7;  10.3; 1013.40;    8.4;   92.00;   11.0;    7.2;    7.1;eor
       1420;19641127;-999;-999;-999;    5;  11.1;   1;    0.000;   0;   8.0;   9.1; 1004.20;    6.6;   91.00;    9.3;    5.3;    6.3;eor
       1420;19641128;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   8.0;   6.7;  994.80;    1.8;   95.00;    5.5;    0.7;   -0.5;eor
       1420;19641129;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   5.3;   6.0;  990.70;    1.1;   88.00;    3.4;   -0.4;    0.6;eor
       1420;19641130;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.7;   5.5;  994.20;    0.2;   88.00;    1.4;   -2.0;   -3.9;eor
       1420;19641201;-999;-999;-999;    5;   0.0;   1;    0.300;   0;   7.0;   5.3;  993.40;    1.2;   79.00;    2.8;   -0.5;   -0.5;eor
       1420;19641202;-999;-999;-999;    5;   0.1;   7;    1.000;   0;   7.3;   5.5; 1003.90;    1.3;   79.00;    3.1;    0.3;   -3.3;eor
       1420;19641203;-999;-999;-999;    5;   3.1;   7;    0.000;   1;   7.3;   5.7;  989.90;    0.4;   93.00;    2.2;   -2.2;   -3.7;eor
       1420;19641204;-999;-999;-999;    5;   0.3;   8;    1.700;   8;   7.7;   5.5;  991.10;    1.5;   83.00;    2.8;   -1.9;   -5.1;eor
       1420;19641205;-999;-999;-999;    5;   0.2;   8;    0.200;   0;   7.7;   5.9;  999.90;    2.1;   81.00;    3.3;   -1.3;    0.0;eor
       1420;19641206;-999;-999;-999;    5;   2.1;   8;    0.000;   0;   8.0;   7.1; 1002.60;    3.4;   93.00;    5.3;    0.5;    0.2;eor
       1420;19641207;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   8.0;   9.1; 1010.20;    6.6;   92.00;    7.7;    4.9;    4.9;eor
       1420;19641208;-999;-999;-999;    5;   0.0;   1;    1.100;   0;   5.3;   8.1; 1012.60;    6.4;   87.00;    8.6;    0.5;   -0.6;eor
       1420;19641209;-999;-999;-999;    5;   0.0;   0;    6.900;   0;   1.0;   7.7; 1011.00;    6.6;   76.00;   10.4;    4.0;    4.2;eor
       1420;19641210;-999;-999;-999;    5;   0.0;   0;    5.500;   0;   2.3;   6.0; 1007.40;    1.7;   85.00;    7.0;   -1.6;   -4.1;eor
       1420;19641211;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   4.3;   6.0; 1010.20;    0.8;   91.00;    3.6;   -1.6;   -3.6;eor
       1420;19641212;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   6.7; 1013.10;    2.2;   97.00;    4.0;   -2.7;   -2.4;eor
       1420;19641213;-999;-999;-999;    5;   2.8;   1;    0.000;   0;   8.0;   7.5;  999.20;    5.6;   84.00;    7.0;    2.9;    1.6;eor
       1420;19641214;-999;-999;-999;    5;   2.3;   1;    0.000;   0;   7.7;   8.5;  998.60;    5.5;   95.00;    6.7;    5.1;    4.5;eor
       1420;19641215;-999;-999;-999;    5;   0.4;   1;    0.000;   0;   6.3;   7.5;  995.60;    3.9;   94.00;    5.6;    0.2;   -1.2;eor
       1420;19641216;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   6.7;   6.7;  997.80;    2.9;   88.00;    5.2;    1.5;    0.9;eor
       1420;19641217;-999;-999;-999;    5;   0.0;   0;    3.000;   0;   6.0;   6.8; 1003.80;    2.7;   91.00;    5.8;   -1.0;   -3.6;eor
       1420;19641218;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   7.3;   6.8; 1005.40;    2.1;   97.00;    3.5;   -0.2;   -2.6;eor
       1420;19641219;-999;-999;-999;    5;   0.0;   0;    1.600;   0;   7.7;   5.9; 1003.90;    3.0;   77.00;    4.3;    1.3;   -0.6;eor
       1420;19641220;-999;-999;-999;    5;   0.0;   0;    0.400;   0;   7.3;   4.3; 1005.80;    0.7;   66.00;    3.0;   -0.2;    0.3;eor
       1420;19641221;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   4.3; 1005.00;   -0.6;   74.00;    0.2;   -1.4;   -1.5;eor
       1420;19641222;-999;-999;-999;    5;   0.0;   0;    3.800;   0;   2.7;   4.7; 1013.00;    0.1;   73.00;    3.0;   -2.2;   -1.7;eor
       1420;19641223;-999;-999;-999;    5;   0.0;   0;    6.500;   0;   0.0;   4.1; 1012.80;   -2.5;   82.00;    1.0;   -5.0;   -8.0;eor
       1420;19641224;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.7;   4.1; 1006.00;   -3.7;   91.00;   -2.5;   -8.8;  -10.4;eor
       1420;19641225;-999;-999;-999;    5;   2.9;   7;    0.000;   0;   8.0;   4.8;  996.00;   -2.5;   94.00;   -1.8;   -4.0;   -3.6;eor
       1420;19641226;-999;-999;-999;    5;   0.1;   7;    1.300;   5;   6.3;   4.4; 1000.00;   -3.6;   90.00;   -1.3;   -5.3;   -7.1;eor
       1420;19641227;-999;-999;-999;    5;   0.1;   7;    1.600;   4;   6.7;   3.9;  991.90;   -5.6;   90.00;   -1.9;   -8.5;  -12.6;eor
       1420;19641228;-999;-999;-999;    5;   1.1;   7;    0.000;   4;   8.0;   3.9;  987.40;   -4.6;   89.00;   -3.8;  -10.5;  -18.6;eor
       1420;19641229;-999;-999;-999;    5;   0.2;   8;    0.000;   6;   5.3;   3.9; 1001.20;   -5.8;   91.00;   -2.7;   -7.7;   -7.1;eor
       1420;19641230;-999;-999;-999;    5;   0.2;   8;    0.000;   7;   8.0;   4.7; 1001.20;   -1.0;   85.00;    2.2;  -12.2;  -14.8;eor
       1420;19641231;-999;-999;-999;    5;   2.3;   8;    0.000;   0;   7.7;   7.9;  995.80;    7.4;   76.00;    8.6;    1.9;   -0.4;eor
       1420;19650101;-999;-999;-999;    5;   0.2;   1;    0.300;   0;   7.7;   8.0;  992.60;    4.7;   91.00;    7.1;    3.7;    1.9;eor
       1420;19650102;-999;-999;-999;    5;   2.0;   8;    0.400;   0;   7.7;   6.7;  991.80;    2.2;   93.00;    4.2;   -0.8;   -1.8;eor
       1420;19650103;-999;-999;-999;    5;   0.1;   7;    1.100;   0;   7.0;   5.7;  997.40;    0.8;   87.00;    3.6;   -2.3;   -4.4;eor
       1420;19650104;-999;-999;-999;    5;   0.0;   7;    4.400;   0;   3.0;   5.1; 1011.80;    0.1;   79.00;    2.5;   -1.4;   -2.8;eor
       1420;19650105;-999;-999;-999;    5;   0.0;   7;    0.200;   0;   7.7;   5.2; 1019.00;   -0.3;   90.00;    0.7;   -5.6;   -7.9;eor
       1420;19650106;-999;-999;-999;    5;   1.0;   7;    0.000;   0;   8.0;   6.0; 1016.30;    1.0;   90.00;    1.6;    0.0;    0.0;eor
       1420;19650107;-999;-999;-999;    5;   6.9;   8;    0.000;   0;   8.0;   6.7; 1010.40;    1.5;   98.00;    2.3;    0.6;    0.4;eor
       1420;19650108;-999;-999;-999;    5;  15.7;   1;    0.000;   0;   8.0;   7.9;  999.80;    4.6;   95.00;    6.0;    1.7;    1.7;eor
       1420;19650109;-999;-999;-999;    5;  11.2;   1;    3.400;   0;   7.3;   7.2;  997.90;    4.7;   83.00;    7.1;    3.6;    2.9;eor
       1420;19650110;-999;-999;-999;    5;   6.2;   1;    0.000;   0;   8.0;   7.7; 1003.00;    4.5;   92.00;    5.2;    4.1;    3.3;eor
       1420;19650111;-999;-999;-999;    5;   0.0;   0;    3.700;   0;   5.7;   7.5; 1003.40;    4.4;   87.00;    7.8;    1.7;    2.5;eor
       1420;19650112;-999;-999;-999;    5;   0.1;   1;    0.300;   0;   7.0;   6.5;  998.80;    3.0;   87.00;    4.6;   -1.9;   -3.5;eor
       1420;19650113;-999;-999;-999;    5;   0.1;   8;    6.000;   0;   3.0;   6.9; 1001.50;    5.0;   77.00;    7.5;    1.3;    1.6;eor
       1420;19650114;-999;-999;-999;    5;   4.2;   8;    2.300;   0;   4.7;   6.3; 1001.00;    3.3;   79.00;    7.0;    0.5;   -2.1;eor
       1420;19650115;-999;-999;-999;    5;   1.0;   1;    0.300;   0;   6.7;   6.0; 1002.00;    3.4;   78.00;    6.1;    0.7;   -1.1;eor
       1420;19650116;-999;-999;-999;    5;  12.6;   1;    0.100;   0;   7.0;   6.3; 1001.60;    2.6;   86.00;    4.9;    0.2;   -1.6;eor
       1420;19650117;-999;-999;-999;    5;   4.4;   1;    0.000;   0;   7.3;   8.7;  983.10;    6.8;   82.00;   10.7;    2.3;    2.0;eor
       1420;19650118;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   7.0;   5.9;  981.50;    2.9;   77.00;    5.1;    1.8;    2.7;eor
       1420;19650119;-999;-999;-999;    5;   0.0;   1;    1.200;   0;   6.0;   5.3;  981.90;    1.5;   78.00;    4.1;   -1.1;   -2.1;eor
       1420;19650120;-999;-999;-999;    5;   0.0;   0;    3.800;   0;   4.3;   4.8;  978.60;   -0.8;   82.00;    1.7;   -3.6;   -4.6;eor
       1420;19650121;-999;-999;-999;    5;   0.6;   8;    3.000;   0;   5.7;   4.7;  988.60;   -0.6;   78.00;    1.6;   -2.0;   -3.5;eor
       1420;19650122;-999;-999;-999;    5;   0.6;   8;    0.000;   0;   8.0;   6.3;  991.20;    1.6;   95.00;    2.5;   -1.7;   -2.1;eor
       1420;19650123;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   6.5; 1005.20;    2.4;   90.00;    3.7;    1.6;    0.5;eor
       1420;19650124;-999;-999;-999;    5;   1.1;   1;    0.200;   0;   7.3;   6.7; 1011.80;    2.8;   89.00;    5.0;    1.1;   -1.2;eor
       1420;19650125;-999;-999;-999;    5;   2.1;   1;    0.100;   0;   7.7;   7.3; 1004.20;    4.0;   90.00;    5.5;    2.1;    1.9;eor
       1420;19650126;-999;-999;-999;    5;   1.9;   8;    0.000;   0;   8.0;   6.0;  998.30;    0.6;   93.00;    4.0;    0.0;    1.2;eor
       1420;19650127;-999;-999;-999;    5;   0.1;   7;    0.000;   1;   7.7;   5.6;  996.20;   -0.6;   95.00;    0.0;   -1.2;   -1.6;eor
       1420;19650128;-999;-999;-999;    5;   0.7;   7;    0.000;   0;   7.7;   5.7;  994.70;    0.3;   92.00;    1.1;   -1.4;   -2.6;eor
       1420;19650129;-999;-999;-999;    5;   7.3;   8;    0.000;   1;   8.0;   6.1;  995.80;    1.6;   91.00;    2.5;   -0.6;   -2.6;eor
       1420;19650130;-999;-999;-999;    5;  13.2;   1;    0.000;   0;   8.0;   7.2;  993.60;    3.0;   95.00;    4.7;    1.4;    0.9;eor
       1420;19650131;-999;-999;-999;    5;   5.8;   8;    0.000;   0;   8.0;   6.0; 1000.70;    0.9;   91.00;    3.0;    0.0;    1.0;eor
       1420;19650201;-999;-999;-999;    5;   0.0;   0;    1.900;   2;   5.7;   5.3; 1013.10;    0.6;   86.00;    2.5;   -4.8;  -10.1;eor
       1420;19650202;-999;-999;-999;    5;   0.0;   0;    8.700;   1;   1.0;   4.4; 1025.80;   -0.6;   75.00;    2.7;   -3.5;   -7.2;eor
       1420;19650203;-999;-999;-999;    5;   0.0;   8;    0.000;   0;   8.0;   5.9; 1019.60;    1.3;   88.00;    2.8;   -1.6;   -5.2;eor
       1420;19650204;-999;-999;-999;    5;   0.1;   1;    5.700;   0;   5.0;   5.7; 1017.50;    0.6;   90.00;    3.9;   -2.7;   -3.6;eor
       1420;19650205;-999;-999;-999;    5;   1.6;   1;    0.000;   0;   8.0;   6.4; 1008.20;    3.2;   84.00;    4.3;   -0.3;   -3.2;eor
       1420;19650206;-999;-999;-999;    5;   0.3;   1;    0.000;   0;   8.0;   6.0; 1014.80;    2.4;   82.00;    3.4;    1.3;    1.1;eor
       1420;19650207;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   6.3;   6.8; 1009.90;    4.1;   83.00;    6.0;    2.0;    1.3;eor
       1420;19650208;-999;-999;-999;    5;   0.0;   7;    6.800;   0;   6.3;   4.9; 1004.20;    1.6;   71.00;    4.6;   -0.2;    2.3;eor
       1420;19650209;-999;-999;-999;    5;   0.0;   7;    6.100;   0;   2.0;   3.6; 1013.00;   -3.6;   73.00;    0.0;   -6.0;   -4.1;eor
       1420;19650210;-999;-999;-999;    5;   0.3;   8;    0.000;   0;   7.3;   4.3; 1011.00;   -2.7;   88.00;   -1.1;   -9.9;  -10.7;eor
       1420;19650211;-999;-999;-999;    5;   2.1;   8;    0.000;   0;   8.0;   6.1; 1011.50;    0.6;   95.00;    1.2;   -1.3;   -1.6;eor
       1420;19650212;-999;-999;-999;    5;   1.6;   8;    0.000;   0;   8.0;   6.4; 1009.90;    2.2;   89.00;    3.9;   -0.3;   -0.1;eor
       1420;19650213;-999;-999;-999;    5;   3.1;   1;    0.000;   0;   8.0;   6.5;  997.10;    3.1;   84.00;    5.4;    0.3;    0.0;eor
       1420;19650214;-999;-999;-999;    5;   1.8;   8;    1.700;   0;   7.7;   6.0; 1000.00;    1.7;   84.00;    4.6;    0.0;    0.8;eor
       1420;19650215;-999;-999;-999;    5;   1.0;   7;    0.600;   0;   6.0;   5.7; 1004.00;    0.8;   88.00;    3.0;   -1.7;   -5.1;eor
       1420;19650216;-999;-999;-999;    5;   0.2;   7;    4.200;   1;   4.7;   4.3; 1007.60;   -2.1;   83.00;    1.5;   -6.8;  -11.5;eor
       1420;19650217;-999;-999;-999;    5;   0.6;   7;    4.100;   1;   5.7;   4.1; 1011.50;   -2.6;   81.00;   -0.3;   -3.6;   -5.7;eor
       1420;19650218;-999;-999;-999;    5;   0.1;   7;    1.400;   2;   7.0;   4.5; 1013.50;   -1.3;   81.00;    0.5;   -3.9;   -4.6;eor
       1420;19650219;-999;-999;-999;    5;   0.0;   7;    7.400;   0;   4.3;   4.0; 1013.40;   -2.4;   79.00;   -0.6;   -5.3;   -6.1;eor
       1420;19650220;-999;-999;-999;    5;   0.0;   7;    1.500;   0;   8.0;   3.6; 1014.70;   -2.6;   71.00;    0.1;   -3.1;   -3.4;eor
       1420;19650221;-999;-999;-999;    5;   0.0;   7;    5.700;   0;   3.0;   3.3; 1013.40;   -3.4;   69.00;   -0.6;   -4.6;   -4.4;eor
